Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
6473,12336842,"Haripooreni Balaji","2024-07-02 05:42:54",0.77511,1,haripoorenibalaji
6474,12039653,"Youchi Kouzu (きなこもち)","2024-07-02 05:44:24",0.77511,1,youchikouzu
6475,12336914,liyingying,"2024-07-02 06:04:07",0.77511,1,liyingyingge
6476,12336738,"Atharva Parkar","2024-07-02 06:05:59",0.77511,2,atharvasparkar
6477,12337067,"August #2","2024-07-02 06:40:59",0.77511,1,augustye2018
6478,11828228,RintaroG,"2024-07-02 06:49:45",0.77511,1,rintarog
6479,12337182,"Oliver Hahn","2024-07-03 03:56:02",0.77511,3,oahahn
6480,12337334,"Ting-kai,Hsu","2024-07-08 08:17:29",0.77511,5,tingkaihsu
6481,12337382,"Kshitij Parashar #2","2024-07-02 07:43:38",0.77511,2,kshitijparashar22
6482,12337432,Ak8,"2024-07-02 07:53:52",0.77511,1,akm2134
6483,12337525,StupidMe_12,"2024-07-02 08:16:27",0.77511,1,stupidme12
6484,12337611,"Savir Mediratta","2024-07-02 08:33:04",0.77511,1,savirmediratta
6485,12337612,"Sriram Chowdary nemani","2024-07-04 11:04:02",0.77511,2,sriramchowdarynemani
6486,12337617,"Shuchi B.","2024-07-02 08:34:37",0.77511,1,shuchib
6487,647742,gprok60,"2024-07-03 12:42:15",0.77511,3,gprok60
6488,12337707,Cute_Dango,"2024-07-02 08:54:42",0.77511,1,cutedango
6489,12337844,TalPeretz,"2024-07-02 10:50:35",0.77511,4,tperetz
6490,12337863,"Emile VINCENT","2024-07-02 09:28:24",0.77511,1,emilevincent
6491,12337904,"W Vovan","2024-07-02 09:37:38",0.77511,1,wvovan
6492,12338077,Rishabh_Singh18,"2024-07-02 10:16:32",0.77511,1,rishabhsingh18
6493,12338094,"Rebane Smart","2024-07-02 10:19:56",0.77511,1,rebanesmart
6494,854925,"YH Wang","2024-07-02 10:25:52",0.77511,1,browncandle
6495,12338165,"Ali Gur","2024-07-02 10:36:47",0.77511,1,aligur0332
6496,12338291,"Gopal Kalawate","2024-07-02 10:58:42",0.77511,1,gopalkalawate
6497,12338333,"Sahil Hussain","2024-07-02 11:09:26",0.77511,1,sahilh2203
6498,12338349,Kupper,"2024-07-02 11:14:03",0.77511,1,kupper
6499,12338377,"Daniel Sarfo","2024-07-02 11:21:23",0.77511,1,danielsarfo
6500,12338498,Z1pikk,"2024-07-02 11:45:34",0.77511,1,z1pikk
6501,12338566,VidhiAgarwal1097,"2024-07-02 12:07:24",0.77511,1,vidhiagarwal1097
6502,12338698,"Tim Bailey","2024-07-02 12:37:14",0.77511,1,timbailey91
6503,12338707,JohanD05,"2024-07-02 12:39:48",0.77511,1,johand05
6504,12338723,"Tomoki Maruyama","2024-07-02 12:56:05",0.77511,3,manyukun
6505,12338528,kenx12,"2024-07-03 04:28:08",0.77511,14,kenx12
6506,12338866,hellomrgeorge,"2024-07-04 04:06:23",0.77511,2,hellomrgeorge
6507,11520976,"hitesh harsh","2024-07-02 13:20:38",0.77511,1,hiteshharsh
6508,12328389,"Raúl Losada","2024-07-05 12:05:30",0.77511,7,rallosada
6509,12339043,Ann_247105,"2024-07-02 13:53:33",0.77511,1,ann247105
6510,12339182,"Saurabh Singh #13","2024-07-02 14:24:55",0.77511,1,sausingh16
6511,11297399,"Xun Qin","2024-07-02 14:39:56",0.77511,1,xunqin
6512,12339265,"Aulia Audri Fitriyatna","2024-07-02 14:48:02",0.77511,1,auliaaudrifitriyatna
6513,12339456,"Ejiro Ugolor","2024-07-02 15:25:56",0.77511,1,ejirougolor
6514,12339492,"Theran Meadows","2024-07-02 15:36:26",0.77511,1,theranmeadows
6515,12339665,"Carmen Granell","2024-07-02 16:24:14",0.77511,1,carmengranell
6516,12339719,"Sharif saeed","2024-07-04 10:35:12",0.77511,2,sharifsaeed
6517,12339724,CommentTaLeVous,"2024-07-02 16:42:11",0.77511,1,commenttalevous
6518,12339734,"Aleksandar Radosevic","2024-07-02 16:45:09",0.77511,1,aleksandarradosevic
6519,12339744,"Yajie N","2024-07-02 16:48:58",0.77511,1,yajien
6520,12339773,"Pedro Soares Diniz","2024-07-02 16:56:56",0.77511,1,pedrosoaresdiniz
6521,12339899,"Florian Yan","2024-07-02 17:29:19",0.77511,1,florianyan
6522,12339926,"Blessing Chukwuma","2024-07-02 17:36:46",0.77511,1,blessingchukwuma
6523,12340079,"Eric Musyoka","2024-07-02 18:35:25",0.77511,1,ericmusyoka
6524,12340100,"Khallil Ali","2024-07-02 18:46:39",0.77511,1,khallilhf
6525,12340232,"Helin Zhao","2024-07-02 19:32:54",0.77511,1,helinzhao
6526,12340259,"Artur Victor","2024-07-02 19:45:08",0.77511,1,arturvictor
6527,12340289,"Malik Abu Zararah","2024-07-02 20:01:48",0.77511,1,abuzararah
6528,12340295,"[Deleted] 92189977-0a98-4578-99b2-5d80826feb4b","2024-07-02 20:06:14",0.77511,2,del=ab23cda671fcf55f
6529,12340325,"Will Merry","2024-07-03 01:29:50",0.77511,2,willmerry
6530,12340342,"Paolo Fornoni","2024-07-02 20:33:09",0.77511,1,paolofornoni
6531,12340343,ohtake125,"2024-07-02 20:34:00",0.77511,1,ohtake125
6532,12340357,"Ares Caballero Rey","2024-07-02 20:42:37",0.77511,1,arescaballerorey
6533,8028909,"dokasuka don","2024-07-02 21:17:28",0.77511,2,dokasukadon
6534,12340436,"Santiago Carrillo","2024-07-02 21:19:19",0.77511,1,santycar17
6535,12340459,KawasakiBeatz,"2024-07-02 21:45:06",0.77511,2,kawasakibeatz
6536,12340473,"Chris Abiprojo","2024-07-02 21:39:04",0.77511,1,chrisabiprojo
6537,12340474,"elif tekceylan","2024-07-02 21:39:16",0.77511,1,elifteks
6538,12340547,Phytate,"2024-07-02 22:26:01",0.77511,1,phytate
6539,12340566,"Conner Widergren","2024-07-02 22:35:49",0.77511,1,connerwidergren
6540,11503987,"Kevin Landivar","2024-07-02 22:44:44",0.77511,1,kevinlandivar
6541,12340634,"Brandon Jernigan","2024-07-02 23:29:37",0.77511,1,bjernigan
6542,12340644,Sharkyz,"2024-07-02 23:40:50",0.77511,1,sharkyz
6543,12338521,"Guilherme das Neves","2024-08-04 18:49:51",0.77511,19,guilhermedasneves
6544,12340649,"Victoria Nthoka ","2024-07-02 23:44:47",0.77511,1,victorianthoka
6545,12340657,DaleThompsonRoach,"2024-07-02 23:54:18",0.77511,1,dalethompsonroach
6546,12340707,"Khandakar Islam","2024-07-03 00:18:14",0.77511,1,khandakarislam
6547,12340713,"Jamiu Wadud ","2024-07-03 00:19:42",0.77511,1,abdulwaduud
6548,12340781,"Ojas Kadam","2024-07-03 00:45:36",0.77511,1,ojaskadam
6549,12340877,"Mehmet Ali Düzgün","2024-07-03 01:24:03",0.77511,1,mehmetaliduzgun
6550,12340997,"Linshan Sui","2024-07-03 02:02:48",0.77511,1,linshansui
6551,12341193,Selenocysteine,"2024-07-03 03:00:08",0.77511,1,selenocysteine
6552,12341368,"Nathaniel Fudge","2024-07-06 04:19:43",0.77511,2,nathanielfudge
6553,12341378,"FREDY ARCE GONZALEZ","2024-07-03 04:00:46",0.77511,1,fredx1
6554,6547024,Muse,"2024-07-03 04:36:05",0.77511,1,abigailmartin
6555,12341514,"Aschalew M. Damtew","2024-07-03 04:49:17",0.77511,1,aschalewmdamtew
6556,12299808,Wiseongjin,"2024-07-03 06:09:16",0.77511,19,wiseongjin
6557,12340813,anu2701,"2024-07-03 05:19:07",0.77511,4,anu2701
6558,12341881,"Kenya K","2024-07-03 06:08:12",0.77511,1,kenyak
6559,12341895,"Wisdom Okwen","2024-07-03 06:13:48",0.77511,6,wisdomokwen
6560,12341901,Alicealwayslearn,"2024-07-03 06:13:44",0.77511,1,alicealwayslearn
6561,12341929,Normalmagical,"2024-07-03 06:22:32",0.77511,1,normalmagical
6562,12342177,"Seow Ping Goh","2024-07-05 08:21:38",0.77511,7,seowpinggoh
6563,12342221,gyq_luke,"2024-07-03 07:30:43",0.77511,1,gyqluke
6564,12342293,"Jngyi Chen","2024-07-04 06:46:10",0.77511,4,jngyichen
6565,12342313,liniuniui,"2024-07-03 07:52:41",0.77511,1,liniuniui
6566,12342340,"Ayesha Ahmed Baig","2024-07-03 08:00:29",0.77511,1,ayeshaab
6567,12342361,"Ashutosh Dwivedi","2024-07-03 08:05:07",0.77511,1,sigmoidtanh
6568,12218810,"Masato Chino","2024-07-29 08:13:04",0.77511,3,masatochino
6569,12342451,"Jayadeep Ginnela","2024-07-03 08:22:44",0.77511,1,jayadeepginnela
6570,12342457,Edtrea,"2024-07-03 08:24:07",0.77511,1,edtrea
6571,12342546,"Nors Zhao","2024-07-03 08:44:33",0.77511,1,norszhao
6572,12342597,"Ideal Israel","2024-07-03 08:56:36",0.77511,1,idealisrael
6573,12342609,"Majka K","2024-07-03 08:59:28",0.77511,1,majkak
6574,12342632,"Dhruvi Gupta","2024-07-03 09:03:40",0.77511,1,dhruviigupta
6575,12342656,"Lei XiaoYu111","2024-07-03 09:08:58",0.77511,1,leixiaoyu111
6576,12342676,Valerie12345,"2024-07-03 09:14:29",0.77511,1,valerie12345
6577,12342711,Fortune778,"2024-07-03 09:22:18",0.77511,1,fortune778
6578,12342748,"Sakuma Keisuke","2024-07-03 09:30:27",0.77511,1,sakumakeisuke
6579,12342423,Yiran111,"2024-07-04 06:48:44",0.77511,5,yiran111
6580,12342847,"Owen O'Connor","2024-07-03 09:52:48",0.77511,1,obiguy
6581,12342923,"Günter #2","2024-07-03 10:05:45",0.77511,1,khalidhelmy55
6582,12342949,"Aditya Karna #2","2024-07-03 10:13:15",0.77511,1,heheadi
6583,12342958,"Revanth2005 ","2024-07-03 10:14:55",0.77511,1,revanth2005
6584,12342965,tanyapuqw,"2024-07-03 10:22:39",0.77511,2,tanyapuqw
6585,12342460,"Marco Collautti","2024-07-03 14:24:56",0.77511,3,endamaco
6586,12342972,Mayank2105,"2024-07-03 10:17:11",0.77511,1,mayank2105
6587,12343161,"Laura Pesch","2024-07-03 11:03:38",0.77511,1,laurapesch
6588,12343295,"himeji pyonkichi","2024-07-03 11:41:57",0.77511,1,himejipyonkichi
6589,12343306,"Tariq Sayed","2024-07-03 12:51:48",0.77511,3,tsayed91
6590,12343433,rhadoosp,"2024-07-03 12:21:40",0.77511,1,rspantu
6591,12343447,nomaddata,"2024-07-03 12:24:21",0.77511,1,nomaddata
6592,12343501,"[Deleted] aa817ba0-8cd5-4e7c-a0bf-eef6d86b8f89","2024-07-03 12:34:59",0.77511,1,del=f0af4b8de7da746e
6593,4370563,"Muhammad Uzair Ali","2024-07-03 12:38:37",0.77511,1,nedianuzairali
6594,12343648,"chizoba divine chukwu","2024-07-03 13:14:14",0.77511,1,chizobadivinechukwu
6595,12343652,"Yuni Oh #2","2024-07-03 13:15:16",0.77511,1,yunioh
6596,12343681,"Simon Saffayeh","2024-07-03 13:24:02",0.77511,1,simonsaffayeh
6597,12343699,"Akhabue David","2024-07-03 13:27:20",0.77511,1,akhabuedavid
6598,12343787,"Efe Cullu","2024-07-03 13:45:47",0.77511,1,efecullu
6599,12343814,"Sajith Santosh","2024-07-03 13:51:48",0.77511,1,sajithsantosh
6600,12343830,"Richard Lucas Mendonça","2024-07-03 13:57:35",0.77511,1,richardlucasmendona
6601,12343834,"Anusha Jain 24","2024-07-03 13:58:22",0.77511,1,anushajain24
6602,12344051,"Lucy LLLL","2024-07-03 14:50:15",0.77511,1,lucyllll
6603,12344115,"Rajendra P M","2024-07-03 15:01:03",0.77511,1,rajendrapm
6604,12344278,"Simon Murray","2024-07-03 15:32:03",0.77511,1,simonmurray
6605,11592611,Ismik01,"2024-07-03 15:41:44",0.77511,2,ismik01
6606,12344614,"Jaisurya Vemulakonda","2024-07-03 17:01:39",0.77511,1,jaisuryavemulakonda
6607,12344637,Dzhanberk,"2024-07-03 17:08:55",0.77511,1,dzhanberk
6608,12344704,"Kitti Boszormenyi","2024-07-03 17:26:16",0.77511,1,kittiboszormenyi
6609,12344715,"Yusuf Eren Ari","2024-07-03 17:28:42",0.77511,1,yusuferenari
6610,12344561,"Christopher Donovan","2024-07-03 17:42:40",0.77511,5,christopherdonovan
6611,12344729,"ZEYUAN SONG","2024-07-03 17:32:54",0.77511,1,zeyuansong
6612,12344781,"Mohammed Maged","2024-07-03 17:50:48",0.77511,1,mohammedmaged
6613,12310363,"Sybil Chen","2024-07-11 11:42:08",0.77511,14,sybilchen
6614,12344914,"Abdulrofihi Musa","2024-07-03 18:37:46",0.77511,1,abubilaal
6615,12344950,"Hannah Macadam","2024-07-03 18:50:28",0.77511,1,hannahmacadam
6616,12342431,"Asmit Chauhan","2024-07-09 13:56:25",0.77511,14,asmitchauhan
6617,12345018,"Лев Пашков","2024-07-03 19:29:59",0.77511,1,zefsaid23
6618,12345127,BasiqS,"2024-07-03 20:14:12",0.77511,1,basiqs
6619,12345190,"Nicholas Tang #2","2024-07-03 20:58:06",0.77511,1,ntang06
6620,12345164,"Amr Hussain","2024-07-03 21:14:06",0.77511,2,amrhosni
6621,12135160,"John Carnes #2","2024-07-03 21:12:55",0.77511,1,jcarnes
6622,12345285,br0mabs,"2024-07-03 21:50:02",0.77511,1,br0mabs
6623,12345300,SoumaPitt,"2024-07-03 22:01:24",0.77511,1,soumapitt
6624,12345331,"joaquin vicente","2024-07-03 22:21:08",0.77511,1,joaquinvicente
6625,12345339,"Praise Emma-Iwuozo","2024-07-03 22:26:23",0.77511,1,praiseemmaiwuozo
6626,12345395,"Alexei Ortiz #2","2024-07-03 23:10:20",0.77511,1,alexeiortiz
6627,12345519,Dhrish21,"2024-07-04 00:30:31",0.77511,1,dhrish21
6628,12345734,"Vic Jam","2024-07-04 02:10:57",0.77511,1,vicjam
6629,12345962,"Ricardo Renderos","2024-07-04 03:24:12",0.77511,1,ricardorenderos
6630,12345967,"caotrong Nhan","2024-07-04 03:25:36",0.77511,1,caotrongnhan
6631,12345972,JS32123,"2024-07-04 03:26:00",0.77511,1,js32123
6632,12345979,Nakaki777,"2024-07-04 03:27:37",0.77511,1,nakaki777
6633,12346026,"Kye Kang","2024-07-04 04:22:42",0.77511,2,b3nmore
6634,12346248,bbaity,"2024-07-04 05:09:41",0.77511,1,bbaity
6635,12224112,"A THARUN KUMAR ","2024-07-04 05:23:12",0.77511,1,atharunkumar
6636,12346302,"Priyansh Jain1","2024-07-04 05:25:49",0.77511,1,priyanshjain1
6637,12346324,Abtin61,"2024-07-21 20:06:02",0.77511,2,abtin61
6638,12346426,"John Doeta","2024-07-04 06:05:39",0.77511,1,johndoeta
6639,12346432,"Supratim Dey Choudhury","2024-07-04 06:06:37",0.77511,1,supratimdeychoudhury
6640,12346615,"Katyayni Tripathi","2024-07-04 06:37:50",0.77511,1,katyaynitripathi
6641,12346635,"Praveen Kumar S #2","2024-07-04 06:44:59",0.77511,2,underdogs2005
6642,12345672,"Kemmei Fujimoto","2024-08-01 05:49:43",0.77511,6,kemmeifujimoto
6643,5641155,CWMathwin,"2024-07-04 07:02:12",0.77511,4,cwmathwin
6644,12346926,Punya_Pratap0101,"2024-07-04 07:38:18",0.77511,1,punyapratap0101
6645,12347083,Luciejs08,"2024-07-04 08:12:39",0.77511,1,luciejs08
6646,12347151,Jezdcv,"2024-07-04 08:28:14",0.77511,1,jezdcv
6647,12347179,"Yuze Wang2006","2024-07-04 08:32:22",0.77511,1,yuzewang2006
6648,12347188,"Goli Shurki","2024-07-28 08:06:52",0.77511,2,golishurki
6649,12347197,kiendesu,"2024-07-04 08:35:38",0.77511,1,kiendesu
6650,12347245,"Bruno Azevedo 321","2024-07-04 08:44:56",0.77511,1,brunoazevedo321
6651,12347248,"Pratik Choudhury","2024-07-04 08:46:02",0.77511,1,patrick72
6652,12347312,"Rohit Ranjan #2","2024-07-04 09:02:35",0.77511,1,rohitranjan1501
6653,12347341,"ZHIJUN HU","2024-07-04 11:38:37",0.77511,2,zhijunhu
6654,12347365,"Kamil Horvat","2024-07-04 19:13:40",0.77511,3,khorvat
6655,12347382,"Samhitha ","2024-07-04 09:20:37",0.77511,1,samhitha261603
6656,12347518,"Dikshita Aggarwal","2024-07-04 09:58:13",0.77511,1,dikshitaaggarwal
6657,12347424,"Andreu Vidal","2024-07-04 10:50:26",0.77511,3,andreuvidal
6658,12347624,dashafomina,"2024-07-04 10:28:27",0.77511,1,dashafomina
6659,12347655,"Amy Winder","2024-07-04 15:47:32",0.77511,2,amywinder
6660,12347676,"Miharu Suzuki","2024-07-04 10:41:17",0.77511,1,miharusuzuki
6661,12347731,"Mrinmoy Adhikary","2024-07-04 11:03:19",0.77511,1,mrinmoyadhikary
6662,12348102,"Sam Huang","2024-07-04 12:33:59",0.77511,1,samhuang2
6663,12347430,foooo0d,"2024-07-04 13:00:41",0.77511,4,foooo0d
6664,12348359,ahikmah,"2024-07-04 13:44:46",0.77511,1,ohfufu
6665,11421161,Teriyaki427,"2024-07-04 13:57:44",0.77511,1,teriyaki427
6666,12348421,MPenaherrera,"2024-07-04 14:01:18",0.77511,1,mpenaherrera
6667,12348424,y0ungjune,"2024-07-04 14:03:40",0.77511,2,y0ungjune
6668,12348480,"Jodie Wiggins","2024-07-04 14:19:30",0.77511,1,jodiewiggins
6669,12348490,"Ravishek Kendra","2024-07-04 14:23:01",0.77511,1,ravishekkendra
6670,12348534,"Tanishk Vaishnav","2024-07-04 14:37:34",0.77511,1,tanishkvaishnav
6671,12348544,natanco1,"2024-07-04 15:07:21",0.77511,3,natanco1
6672,12348604,AGordeev,"2024-07-04 15:13:58",0.77511,3,agordeev
6673,12348622,Andrey350,"2024-07-04 15:02:54",0.77511,1,andrey350
6674,12348739,Khakiss23,"2024-07-11 11:20:17",0.77511,8,khakiss23
6675,426652,"Laura Hester","2024-07-04 15:41:17",0.77511,1,laurahester
6676,12348925,"VENKATA SRIDHAR REDDY","2024-07-04 16:43:38",0.77511,1,venkatasridharreddy
6677,12348986,QuarterPast0,"2024-07-04 17:01:35",0.77511,1,quarterpast0
6678,12349007,"Yuvasankar B","2024-07-04 17:06:27",0.77511,1,yuvasankarb
6679,12349097,"Davide Greco","2024-07-04 17:41:52",0.77511,1,davidegreco0
6680,12349105,AnaPaulaGalindo,"2024-07-04 17:47:24",0.77511,1,anapaulagalindo
6681,12349195,"Paco #3","2024-07-04 18:28:03",0.77511,1,pacolopezg
6682,12349221,"Ashruti Rajesh","2024-07-04 18:38:05",0.77511,1,ashrutirajesh
6683,12349226,"Sruthi BJ","2024-07-05 09:44:57",0.77511,4,sruthibj
6684,12349234,"João V Alves Silveira","2024-07-04 18:44:12",0.77511,1,joovalvessilveira
6685,12349353,"Alexis Hamilton","2024-07-04 19:28:52",0.77511,1,azdhamilton
6686,12349423,"Hubert Huang","2024-07-04 21:28:13",0.77511,2,huberthuang14
6687,4182442,arxliu,"2024-07-04 20:32:26",0.77511,1,arxliu
6688,12349496,dahomie,"2024-07-04 21:02:13",0.77511,1,dahomie
6689,12349554,"Andy Le1313","2024-07-06 05:07:14",0.77511,2,andyle1313
6690,12349648,"Sho Sato #2","2024-07-04 22:39:21",0.77511,1,riverland2022
6691,12349697,"Jingjing Xiang 001","2024-07-04 23:30:55",0.77511,1,jingjingxiang001
6692,12349755,m040227mk,"2024-07-05 00:21:37",0.77511,1,m040227mk
6693,12349681,"Willy Tap","2024-07-05 00:56:50",0.77511,3,willytap
6694,12349973,antonshinhan,"2024-07-05 02:19:59",0.77511,1,antonshinhan
6695,12350039,"Jess #8","2024-07-05 02:53:37",0.77511,1,justme09
6696,12350042,cumslat42,"2024-07-05 02:54:36",0.77511,1,cumslat42
6697,12350139,shirokumachaaang,"2024-07-18 13:11:38",0.77511,8,shirokumachaaang
6698,12350174,"Anton Setiawan","2024-07-05 03:51:56",0.77511,2,soroaster
6699,12350236,"Json Wang113","2024-07-05 04:12:53",0.77511,1,jsonwang113
6700,12346116,tashima.t,"2024-07-08 04:33:19",0.77511,5,tashimat
6701,12350496,"Soumik Hota","2024-07-05 05:34:04",0.77511,1,soumikhota
6702,12350541,"Sunlight Li","2024-07-05 05:50:51",0.77511,1,sunlightli
6703,12350557,Jerry12321,"2024-07-05 05:57:24",0.77511,1,jerry12321
6704,12350558,jeong-hyeon1227,"2024-07-05 05:57:50",0.77511,1,jeonghyeon1227
6705,12350589,"Kittitee Chokerungreang","2024-07-05 06:05:40",0.77511,1,sunsimi
6706,12350606,"Askar Assanov","2024-07-05 06:11:47",0.77511,1,askarassanov
6707,12350840,WeihaoAI,"2024-07-05 07:08:27",0.77511,1,weihaoai
6708,12350846,ccy_500,"2024-07-05 07:11:00",0.77511,2,ccy500
6709,12350863,inblossom,"2024-07-05 07:12:53",0.77511,1,inblossom
6710,12350907,IndigoShades,"2024-07-05 07:27:51",0.77511,1,indigoshades
6711,8584200,"Sergio Triviño Ortega","2024-07-05 07:39:22",0.77511,1,sergiioto
6712,12351025,"Sin-iu Ho","2024-07-05 07:44:25",0.77511,1,siniuho
6713,12351315,liang00fan,"2024-07-05 08:44:33",0.77511,1,liang00fan
6714,12351339,Demetrio94,"2024-07-05 08:49:31",0.77511,1,demetrio94
6715,12351382,"Rajendra Shekatkar","2024-07-08 15:20:35",0.77511,2,rshekatkar
6716,12351003,"KURATANI MITSUO","2024-07-05 09:41:44",0.77511,3,kuratanimitsuo
6717,12351493,lza_nnbwbyhx,"2024-07-05 09:32:25",0.77511,1,lzannbwbyhx
6718,12351561,"Mikołaj Machnik","2024-07-09 14:14:32",0.77511,3,mikoajmachnik
6719,12351599,"Vivien Román","2024-07-05 10:06:03",0.77511,1,vivienromn
6720,12351721,"Christian Mähn","2024-07-05 10:41:27",0.77511,1,christianmhn
6721,12351744,"Aditi Singh #7","2024-07-05 10:49:45",0.77511,1,ditiingh
6722,12351758,HsuMyatWai21,"2024-07-05 11:04:11",0.77511,2,hsumyatwai21
6723,12351791,ksrnnb,"2024-07-05 11:08:06",0.77511,1,ksrnnb
6724,9737828,KiokoM,"2024-07-05 11:15:26",0.77511,1,kiokom
6725,11367920,"Safaet Jaman","2024-07-05 15:54:31",0.77511,2,safaetjaman
6726,12351926,"Clark Kent Ciudadano","2024-07-05 11:51:19",0.77511,1,clarkkentciudadano
6727,12351930,Amirgh8080,"2024-07-05 11:53:51",0.77511,1,amirgh8080
6728,12351973,"Alexander Ivanov #3","2024-07-05 12:10:21",0.77511,1,alexanderivanov257
6729,12352004,fvjbkhbkk,"2024-07-05 12:19:22",0.77511,1,fvjbkhbkk
6730,12352035,"Seyfi Batum","2024-07-05 12:28:13",0.77511,1,swardan
6731,12352056,"Martin Haagen","2024-07-05 14:20:35",0.77511,3,martinhaagen
6732,12289387,"Khanh Nguyen #5","2024-07-05 13:21:40",0.77511,11,ndkhnh06
6733,12265403,"Kashyap Makwana","2024-07-05 13:34:28",0.77511,6,kashyapmakwana
6734,12352308,"JaG Green","2024-07-05 13:41:59",0.77511,1,jaggreen
6735,12352345,ZBlignaut,"2024-07-05 13:49:39",0.77511,1,zblignaut
6736,12352361,"jun sheng lim","2024-07-05 13:53:17",0.77511,1,junshenglim
6737,12352330,"Satyajeet Rai","2024-07-06 11:01:55",0.77511,8,satyajeetrai
6738,12352512,S.Nagai,"2024-07-05 14:35:34",0.77511,1,snagai
6739,12352514,"Smine Mohamed Rached","2024-07-05 14:36:23",0.77511,1,sminemohamedrached
6740,12209554,"Davyd Poplyonkin","2024-07-08 10:51:22",0.77511,4,davydpoplyonkin
6741,12352574,"Ismael Gourinda Prieto","2024-07-08 20:08:51",0.77511,8,ismaelgourindaprieto
6742,12352598,"Gemma McD","2024-07-05 15:06:23",0.77511,1,gemmamcd
6743,12352601,UrbanWhisperers,"2024-07-05 15:07:05",0.77511,1,urbanwhisperers
6744,12352615,kimbona,"2024-07-05 15:11:31",0.77511,2,kimbona
6745,12352634,Kerasis,"2024-07-05 15:15:49",0.77511,1,kerasis
6746,12352669,"Shabtab Quaiser","2024-07-05 15:29:48",0.77511,1,shabtabquaiser
6747,9540211,"Colin Ding","2024-07-05 15:49:10",0.77511,2,colinding
6748,12352787,s.gagarina,"2024-07-05 16:13:45",0.77511,1,sgagarina
6749,12352849,"Mikel Telo Anda","2024-07-05 16:44:42",0.77511,1,mikelteloanda
6750,12352896,"Ayushi Joshi","2024-07-05 17:13:11",0.77511,3,ayushijoshi2004
6751,12352960,Alpione,"2024-07-05 17:38:22",0.77511,1,alpione
6752,12353032,ymariam,"2024-07-05 18:09:32",0.77511,1,ymariam
6753,12353084,"manasvi parikh","2024-07-08 21:02:59",0.77511,2,maniparikh
6754,12349595,"Cheyenne Ty","2024-07-12 22:49:46",0.77511,21,"cheyennety,kayvargas"
6755,12353263,"Pedro Pablo Mahuzier","2024-07-05 20:11:04",0.77511,1,pedropablomahuzier
6756,12353293,"KADOUM AMINE","2024-07-08 17:08:18",0.77511,3,kadoumamine
6757,12353321,"youngsup kim","2024-07-05 20:55:19",0.77511,1,youngsupkim
6758,12353348,massimiliano_go,"2024-07-22 09:42:34",0.77511,5,massimilianogo
6759,12354388,"Renato Loureiro","2024-07-05 21:47:27",0.77511,1,renatoloureiro
6760,12355420,"Brillitte Orozco","2024-07-05 22:35:14",0.77511,1,brillitteorozco
6761,12355446,"Elizabeth EE","2024-07-05 23:02:11",0.77511,1,elizabethee
6762,12355492,Dongyi,"2024-07-05 23:42:53",0.77511,1,dongyiguo
6763,12355497,"George Mathew #4","2024-07-05 23:48:42",0.77511,1,johndoe99922828
6764,12355556,"Prasun Kumar Mandal","2024-07-06 01:00:41",0.77511,1,prasunkumarmandal
6765,12355560,"Faqih Altaf Ghifari","2024-07-06 01:27:06",0.77511,3,faqihaltaf
6766,12355578,FrankHan,"2024-07-07 06:49:07",0.77511,3,fireyyouth
6767,12355579,"Nabil Ur Rahman","2024-07-06 01:18:36",0.77511,1,nabilurrahman
6768,12355601,s1ddh9rth,"2024-07-06 01:35:22",0.77511,1,s1ddh9rth
6769,12355604,"Aarav Joglekar","2024-07-06 01:36:21",0.77511,1,aaravjoglekar
6770,12355616,"kieran laverty","2024-07-06 01:44:15",0.77511,1,kieranlaverty
6771,12355731,"Prisha Sanyal Aich","2024-07-06 02:46:13",0.77511,1,psanyalaich
